;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
256-0.05-0.8;20;3311;62346;118;0,144927536231884;0,0504287433175442;0,9495712566824558;0,855072463768116;0,0320687554116024;5,062694733642374;14,492753623188406;5,042874331754421;8,548984456812265;0,0639959042621272
256-0.05-0.5;15;3069;62588;123;0,108695652173913;0,0467429215468266;0,9532570784531732;0,8913043478260869;0,0239605130744533;4,687286267953492;10,869565217391305;4,674292154682669;7,1279396336152985;0,0478156229578744
256-0.1-1.0;9;6943;58714;129;0,0652173913043478;0,105746531215255;0,894253468784745;0,9347826086956522;0,0153261924629191;10,566152443194772;6,521739130434782;10,574653121525504;8,30452461333141;0,0305805202086271
256-0.1-0.8;7;6565;59092;131;0,0507246376811594;0,0999893385320681;0,9000106614679318;0,9492753623188406;0,0118445320563799;9,988600957519568;5,072463768115942;9,998933853206816;7,121743444563242;0,0236338774752266
256-0.1-0.5;7;6249;59408;131;0,0507246376811594;0,0951764472942717;0,9048235527057282;0,9492753623188406;0,0117815366489943;9,508321301010715;5,072463768115942;9,517644729427175;6,948230569563665;0,023508471445603
256-0.15-1.0;4;10329;55328;134;0,0289855072463768;0,1573175746683522;0,8426824253316478;0,9710144927536232;0,0072290898575869;15,704840793373355;2,898550724637681;15,73175746683522;6,752725153989275;0,0144222102037137
256-0.15-0.8;3;9830;55827;135;0,0217391304347826;0,1497174710998065;0,8502825289001934;0,9782608695652174;0,0053734551316496;14,944904628011248;2,1739130434782608;14,971747109980656;5,705022026779993;0,0107204116638078
256-0.15-0.5;5;9466;56191;133;0,036231884057971;0,1441735077752562;0,8558264922247437;0,9637681159420288;0,008897430422094;14,39471084428908;3,6231884057971016;14,417350777525623;7,227501517083249;0,0177512692157489
256-0.3-1.0;0;21394;44263;138;0,0;0,3258449213335973;0,6741550786664027;1,0;0,0;32,516148643513944;0,0;32,58449213335973;0,0;0,0
256-0.3-0.8;1;20069;45588;137;0,0072463768115942;0,3056642856054952;0,6943357143945048;0,9927536231884058;0,0021935115927087;30,50383767763508;0,7246376811594203;30,56642856054952;4,706334658037153;0,0043737835414525
256-0.3-0.5;0;20656;45001;138;0,0;0,3146046879997563;0,6853953120002437;1,0;0,0;31,39448286343947;0,0;31,46046879997563;0,0;0,0
256-0.4-1.0;0;27596;38061;138;0,0;0,4203055272095892;0,5796944727904108;1,0;0,0;41,94239683866555;0,0;42,03055272095892;0,0;0,0
256-0.4-0.8;0;26662;38995;138;0,0;0,4060800828548365;0,5939199171451635;1,0;0,0;40,52283608176913;0,0;40,60800828548365;0,0;0,0
256-0.4-0.5;0;28227;37430;138;0,0;0,429916079016708;0,570083920983292;1,0;0,0;42,90143627935254;0,0;42,9916079016708;0,0;0,0
512-0.01-1.0;59;763;64894;79;0,427536231884058;0,011621000045692;0,988378999954308;0,572463768115942;0,090834911397472;1,2493350558553082;42,7536231884058;1,1621000045692005;7,0486868069588855;0,1812846630102471
512-0.01-0.8;45;622;65035;93;0,3260869565217391;0,0094734757908524;0,9905265242091476;0,6739130434782609;0,0691456668715427;1,0137548445930542;32,608695652173914;0,947347579085246;5,558036423343639;0,1379987120120212
512-0.01-0.5;52;597;65060;86;0,3768115942028985;0,0090927090790014;0,9909072909209984;0,6231884057971014;0,07986239095712;0,9863971426400182;37,68115942028985;0,9092709079001478;5,853407728564375;0,1593869731800766
512-0.05-1.0;18;3234;62423;120;0,1304347826086956;0,0492559818450431;0,9507440181549568;0,8695652173913043;0,0288272128889671;4,942624819515161;13,043478260869565;4,9255981845043175;8,015418444558005;0,0575272855111139
512-0.05-0.8;16;3226;62431;122;0,1159420289855072;0,0491341364972508;0,9508658635027492;0,8840579710144928;0,0256217272246865;4,927426096207919;11,594202898550725;4,913413649725086;7,54765624412117;0,0511304625709035
512-0.05-0.5;18;3107;62550;120;0,1304347826086956;0,0473216869488401;0,9526783130511598;0,8695652173913043;0,0287686996547756;4,749601033513185;13,043478260869565;4,7321686948840185;7,856458457758635;0,0574107740886039
512-0.1-1.0;6;6445;59212;132;0,0434782608695652;0,0981616583151834;0,9018383416848166;0,9565217391304348;0,0101320544429058;9,804696405501938;4,3478260869565215;9,816165831518346;6,532915266262583;0,0202169957544308
512-0.1-0.8;11;6660;58997;127;0,0797101449275362;0,1014362520371019;0,8985637479628981;0,9202898550724636;0,0186415401301518;10,139068318261266;7,971014492753623;10,14362520371019;8,991939919051664;0,0371960910289791
512-0.1-0.5;8;6097;59560;130;0,0579710144927536;0,0928613856862177;0,9071386143137822;0,9420289855072465;0,013430029546065;9,278820579071358;5,797101449275362;9,286138568621777;7,337076212929039;0,0267979767527551
512-0.15-1.0;4;9710;55947;134;0,0289855072463768;0,1478897908829218;0,8521102091170781;0,9710144927536232;0,0071491126163964;14,764039820655064;2,898550724637681;14,788979088292184;6,547259430709984;0,0142630462300985
512-0.15-0.8;5;10100;55557;133;0,036231884057971;0,1538297515877972;0,8461702484122028;0,9637681159420288;0,0089989561210899;15,358309901968235;3,6231884057971016;15,382975158779718;7,46561566395937;0,0179533213644524
512-0.15-0.5;5;9592;56065;133;0,036231884057971;0,1460925720029852;0,8539074279970148;0,9637681159420288;0,0089174246477617;14,586214757960333;3,6231884057971016;14,60925720029852;7,275444406043484;0,0177910617705664
512-0.3-1.0;2;19972;45685;136;0,0144927536231884;0,3041869107635134;0,6958130892364865;0,9855072463768116;0,0043776128876923;30,357929933885558;1,4492753623188406;30,41869107635134;6,63965808840666;0,0087288597926895
512-0.3-0.8;2;22223;43434;136;0,0144927536231884;0,3384711454985759;0,6615288545014241;0,9855072463768116;0,0046044755502348;33,779162550345774;1,4492753623188406;33,847114549857594;7,0038410320831925;0,0091797861109836
512-0.3-0.5;0;20538;45119;138;0,0;0,3128074691198196;0,6871925308801803;1,0;0,0;31,215137928414013;0,0;31,280746911981968;0,0;0,0
512-0.4-1.0;0;26739;38918;138;0,0;0,4072528443273375;0,5927471556726625;1,0;0,0;40,6398662512349;0,0;40,72528443273375;0,0;0,0
512-0.4-0.8;2;29610;36047;136;0,0144927536231884;0,4509800935163044;0,5490199064836956;0,9855072463768116;0,005548004105523;45,006459457405576;1,4492753623188406;45,098009351630445;8,084518157747107;0,0110536933152789
512-0.4-0.5;0;27269;38388;138;0,0;0,4153250986185783;0,5846749013814216;1,0;0,0;41,445398586518735;0,0;41,53250986185784;0,0;0,0
