;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
128-0.3-0.8;0;19903;45754;138;0,0;0,3031359946388047;0,6968640053611953;1,0;0,0;30,250018998404133;0,0;30,313599463880468;0,0;0,0
128-0.3-0.5;1;19917;45740;137;0,0072463768115942;0,3033492239974412;0,6966507760025588;0,9927536231884058;0,0021862224262696;30,272817083365;0,7246376811594203;30,334922399744126;4,6884781993629385;0,0043592929226879
128-0.4-1.0;0;26849;38808;138;0,0;0,4089282178594818;0,5910717821405181;1,0;0,0;40,80705220761456;0,0;40,892821785948186;0,0;0,0
128-0.4-0.8;0;27586;38071;138;0,0;0,4201532205248488;0,5798467794751512;1,0;0,0;41,92719811535831;0,0;42,01532205248488;0,0;0,0
128-0.4-0.5;0;27291;38366;138;0,0;0,4156601733250072;0,5843398266749927;1,0;0,0;41,47883577779466;0,0;41,56601733250072;0,0;0,0
256-0.01-1.0;47;706;64951;91;0,3405797101449275;0,0107528519426717;0,9892471480573284;0,6594202898550725;0,0723099172282224;1,144463865035337;34,05797101449275;1,0752851942671764;6,05161399782444;0,1443134365020879
256-0.01-0.8;42;665;64992;96;0,3043478260869565;0,0101283945352361;0,9898716054647638;0,6956521739130435;0,0645816034689547;1,074549737822023;30,43478260869565;1,0128394535236152;5,552076060853393;0,1288897072362364
256-0.01-0.5;41;620;65037;97;0,2971014492753623;0,0094430144539043;0,9905569855460956;0,7028985507246377;0,0630013214911337;1,0046356106087089;29,71014492753623;0,944301445390438;5,296728499539301;0,1257360157016683
256-0.05-1.0;15;3168;62489;123;0,108695652173913;0,0482507577257565;0,9517492422742434;0,8913043478260869;0,0239984640982977;4,837753628695189;10,869565217391305;4,825075772575659;7,241993909750674;0,0478911912135627
256-0.05-0.8;16;3278;62379;122;0,1159420289855072;0,0499261312579009;0,9500738687420992;0,8840579710144928;0,02564308037503;5,006459457405578;11,594202898550725;4,992613125790091;7,608243527541548;0,0511729806662082
256-0.05-0.5;15;3277;62380;123;0,108695652173913;0,0499109005894268;0,9500890994105732;0,8913043478260869;0,0240403878515906;5,0034197127441296;10,869565217391305;4,991090058942687;7,3655263831956335;0,0479746693745702
