;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
128-0.15-0.8;4;9705;55952;134;0,0289855072463768;0,1478136375405516;0,8521863624594483;0,9710144927536232;0,0071484738008435;14,756440459001444;2,898550724637681;14,781363754055166;6,545573513486023;0,0142617748778835
128-0.15-0.5;3;9380;56277;135;0,0217391304347826;0,1428636702864889;0,8571363297135112;0,9782608695652174;0,0053304904051172;14,260962079185347;2,1739130434782608;14,286367028648888;5,572909440094786;0,010634903754121
128-0.3-1.0;2;19659;45998;136;0,0144927536231884;0,2994197115311391;0,7005802884688609;0,9855072463768116;0,0043478260869565;29,882209894368877;1,4492753623188406;29,94197115311391;6,587424465712638;0,0086696432441805
128-0.3-0.8;1;20061;45596;137;0,0072463768115942;0,3055424402577029;0,6944575597422971;0,9927536231884058;0,0021931267407943;30,491678698989286;0,7246376811594203;30,55424402577029;4,705396533812348;0,004373018476003
128-0.3-0.5;1;19851;45806;137;0,0072463768115942;0,3023439998781546;0,6976560001218454;0,9927536231884058;0,0021830724561748;30,1725055095372;0,7246376811594203;30,234399987815465;4,680703526011555;0,0043530307976928
128-0.4-1.0;0;26788;38869;138;0,0;0,4079991470825654;0,5920008529174345;1,0;0,0;40,71433999544038;0,0;40,799914708256544;0,0;0,0
128-0.4-0.8;0;27677;37980;138;0,0;0,4215392113559864;0,5784607886440136;1,0;0,0;42,065506497454216;0,0;42,15392113559864;0,0;0,0
128-0.4-0.5;0;27785;37872;138;0,0;0,4231841235511827;0,5768158764488174;1,0;0,0;42,22965270917243;0,0;42,31841235511827;0,0;0,0
256-0.01-1.0;46;683;64974;92;0,3333333333333333;0,0104025465677688;0,9895974534322312;0,6666666666666666;0,0707474623192863;1,1079869290979558;33,333333333333336;1,040254656776886;5,888561388479889;0,1411952484729426
256-0.01-0.8;42;653;65004;96;0,3043478260869565;0,0099456265135476;0,9900543734864524;0,6956521739130435;0,0645696891430679;1,0563112698533323;30,43478260869565;0,994562651354768;5,501754091624809;0,1288659793814433
256-0.01-0.5;49;587;65070;89;0,3550724637681159;0,008940402394261;0,9910595976057388;0,644927536231884;0,0752468557563844;0,9666388023406034;35,507246376811594;0,8940402394261084;5,634261890619432;0,1501754601038969
256-0.05-1.0;14;3219;62438;124;0,1014492753623188;0,0490275218179325;0,9509724781820674;0,8985507246376812;0,0224172164222122;4,9137472452314;10,144927536231885;4,902752181793259;7,052521932783718;0,0447355807637002
256-0.05-0.8;16;3310;62347;122;0,1159420289855072;0,0504135126490701;0,94958648735093;0,8840579710144928;0,0256562384747366;5,055095371988753;11,594202898550725;5,041351264907017;7,645289363274441;0,0511991808131069
256-0.05-0.5;14;3218;62439;124;0,1014492753623188;0,0490122911494585;0,9509877088505414;0,8985507246376812;0,0224168574768225;4,912227372900676;10,144927536231885;4,901229114945855;7,051426395389492;0,0447348660350529
256-0.1-1.0;7;6595;59062;131;0,0507246376811594;0,1004462585862893;0,8995537414137107;0,9492753623188406;0,0118505476645956;10,034197127441296;5,072463768115942;10,044625858628937;7,137996969190709;0,0236458526863377
256-0.1-0.8;7;6304;59353;131;0,0507246376811594;0,0960141340603439;0,903985865939656;0,9492753623188406;0,0117924528301886;9,591914279200546;5,072463768115942;9,601413406034393;6,978740690469315;0,0235302026958889
256-0.1-0.5;9;6133;59524;129;0,0652173913043478;0,0934096897512831;0,9065903102487168;0,9347826086956522;0,0151176658323954;9,335055855308154;6,521739130434782;9,340968975128318;7,80508570620923;0,0301654069816158
256-0.15-1.0;3;9733;55924;135;0,0217391304347826;0,1482400962578247;0,8517599037421753;0,9782608695652174;0,0053641353907772;14,797477011930996;2,1739130434782608;14,824009625782477;5,676804372367944;0,0107018639079639
256-0.15-0.8;4;9648;56009;134;0,0289855072463768;0,1469454894375314;0,8530545105624686;0,9710144927536232;0,0071411993644332;14,669807736150164;2,898550724637681;14,69454894375314;6,526323274948885;0,0142472974657619
256-0.15-0.5;3;9519;56138;135;0,0217391304347826;0,1449807332043803;0,8550192667956197;0,9782608695652174;0,005343688213605;14,472224333156015;2,1739130434782608;14,498073320438031;5,614049402757729;0,0106611702411201
256-0.3-1.0;1;20128;45529;137;0,0072463768115942;0,3065628950454635;0,6934371049545365;0,9927536231884058;0,0021963540522732;30,593510145147807;0,7246376811594203;30,656289504546358;4,713247557632247;0,0043794341771043
256-0.3-0.8;1;19816;45841;137;0,0072463768115942;0,3018109264815632;0,6981890735184367;0,9927536231884058;0,0021814056978316;30,11930997796185;0,7246376811594203;30,181092648156326;4,676575348630409;0,0043497172683775
256-0.3-0.5;1;20035;45622;137;0,0072463768115942;0,3051464428773779;0,6948535571226221;0,9927536231884058;0,002191876904193;30,452162018390457;0,7246376811594203;30,514644287737788;4,702346337528836;0,004370533860711
256-0.4-1.0;0;27753;37904;138;0,0;0,4226967421600134;0,5773032578399866;1,0;0,0;42,18101679458925;0,0;42,26967421600134;0,0;0,0
256-0.4-0.8;0;27347;38310;138;0,0;0,4165130907595534;0,5834869092404465;1,0;0,0;41,56394862831522;0,0;41,65130907595535;0,0;0,0
256-0.4-0.5;0;28263;37394;138;0,0;0,4304643830817735;0,5695356169182265;1,0;0,0;42,95615168325861;0,0;43,04643830817734;0,0;0,0
512-0.01-1.0;44;731;64926;94;0,3188405797101449;0,0111336186545227;0,9888663813454772;0,6811594202898551;0,0677235647221794;1,17790105631127;31,88405797101449;1,1133618654522748;5,958061283739633;0,1351600417767402
512-0.01-0.8;40;734;64923;98;0,2898550724637681;0,0111793106599448;0,9888206893400552;0,7101449275362319;0,0615735110755353;1,1763811839805456;28,98550724637681;1,1179310659944866;5,6924334879147205;0,1228859771739297
512-0.01-0.5;48;636;65021;90;0,3478260869565217;0,009686705149489;0,990313294850511;0,6521739130434783;0,0737678464399329;1,0395926742153658;34,78260869565217;0,9686705149489012;5,804557474647272;0,1472234576042449
512-0.05-1.0;15;3370;62287;123;0,108695652173913;0,0513273527575125;0,9486726472424876;0,8913043478260869;0,0240762736348752;5,1447678395014815;10,869565217391305;5,132735275751252;7,469310598936369;0,0480461242793081
512-0.05-0.8;17;3451;62206;121;0,1231884057971014;0,0525610369039097;0,9474389630960904;0,8768115942028986;0,0273210870578403;5,270917242951592;12,318840579710145;5,256103690390972;8,04668275951976;0,0545212552717243
512-0.05-0.5;15;3231;62426;123;0,108695652173913;0,049210289839621;0,9507897101603788;0,8913043478260869;0,0240226774074726;4,933505585530815;10,869565217391305;4,921028983962106;7,313647891295354;0,0479394045925949
512-0.1-1.0;7;6500;59157;131;0,0507246376811594;0,0989993450812556;0,9010006549187444;0,9492753623188406;0,011831519167061;9,889809256022492;5,072463768115942;9,89993450812556;7,086399586474617;0,0236079727496543
512-0.1-0.8;8;6648;59009;130;0,0579710144927536;0,1012534840154134;0,8987465159845865;0,9420289855072465;0,0135554162359997;10,116270233300405;5,797101449275362;10,125348401541345;7,6614405886225665;0,0270475868481108
512-0.1-0.5;8;6302;59355;130;0,0579710144927536;0,0959836727233958;0,9040163272766042;0,9420289855072465;0,0134764078634839;9,590394406869825;5,797101449275362;9,598367272339583;7,4594040529493375;0,0268903043646325
512-0.15-1.0;3;9893;55764;135;0,0217391304347826;0,150677003213671;0,8493229967863289;0,9782608695652174;0,0053795255258486;15,040656584846872;2,1739130434782608;15,067700321367106;5,723274435481976;0,0107324926214113
512-0.15-0.8;4;9660;55997;134;0,0289855072463768;0,1471282574592199;0,8528717425407801;0,9710144927536232;0,0071427295941143;14,688046204118852;2,898550724637681;14,712825745921988;6,530380672465435;0,014250342898876
512-0.15-0.5;5;9558;56099;133;0,036231884057971;0,1455747292748678;0,8544252707251321;0,9637681159420288;0,0089120205332953;14,534539098715708;3,6231884057971016;14,557472927486788;7,262538614601324;0,0177803065324846
512-0.3-1.0;2;20328;45329;136;0,0144927536231884;0,3096090287402714;0,6903909712597286;0,9855072463768116;0,0044119917936952;30,899004483623376;1,4492753623188406;30,96090287402714;6,698572514384996;0,0087972024896083
512-0.3-0.8;2;20446;45211;136;0,0144927536231884;0,3114062476202081;0,6885937523797919;0,9855072463768116;0,0044235065136133;31,078349418648838;1,4492753623188406;31,140624762020806;6,717986322910517;0,0088200921699631
512-0.3-0.5;1;20114;45543;137;0,0072463768115942;0,306349665686827;0,693650334313173;0,9927536231884058;0,002195678903917;30,572231932517667;0,7246376811594203;30,6349665686827;4,711608126396612;0,0043780920274944
512-0.4-1.0;0;28330;37327;138;0,0;0,4314848378695341;0,5685151621304659;1,0;0,0;43,05798312941713;0,0;43,148483786953406;0,0;0,0
512-0.4-0.8;2;27827;37830;136;0,0144927536231884;0,4238238116270923;0,5761761883729077;0,9855072463768116;0,0052865299217593;42,29652709172429;1,4492753623188406;42,38238116270923;7,837329954488367;0,0105346326046879
512-0.4-0.5;0;28913;36744;138;0,0;0,440364317589899;0,559635682410101;1,0;0,0;43,94406869822935;0,0;44,0364317589899;0,0;0,0
