,TP,TN,FP,FN,TP_rate,TN_rate,FP_rate,FN_rate,Precision,ACC,Sensitivity,Especificity,MG,F1
97.59999999999985,133,62822,2835,5,0.9637681159420289,0.9568210548760985,0.04317894512390149,0.036231884057971016,4.481132075471698,95.68356258074321,96.3768115942029,95.68210548760985,96.02883032462711,8.564069542820349
97.69999999999985,133,62869,2788,5,0.9637681159420289,0.9575368962943783,0.04246310370562164,0.036231884057971016,4.553235193426908,95.75499658028725,96.3768115942029,95.75368962943783,96.06474537969748,8.695652173913043
97.79999999999984,133,62962,2695,5,0.9637681159420289,0.958953348462464,0.041046651537535984,0.036231884057971016,4.702970297029703,95.8963447070446,96.3768115942029,95.8953348462464,96.13577179822134,8.96830748482805
97.89999999999984,133,63078,2579,5,0.9637681159420289,0.9607201060054525,0.03927989399454742,0.036231884057971016,4.904129793510324,96.07264989740862,96.3768115942029,96.07201060054525,96.22429041112755,9.333333333333334
97.99999999999983,132,63218,2439,6,0.9565217391304348,0.9628523995918181,0.037147600408181915,0.043478260869565216,5.134189031505251,96.28391215137928,95.65217391304348,96.28523995918181,95.96818492518643,9.7452934662237
98.09999999999982,132,63336,2321,6,0.9565217391304348,0.9646496184717547,0.035350381528245274,0.043478260869565216,5.381165919282512,96.46325708640474,95.65217391304348,96.46496184717547,96.05770821293382,10.189116171362409
98.19999999999982,132,63440,2217,6,0.9565217391304348,0.9662336079930548,0.03376639200694519,0.043478260869565216,5.61941251596424,96.62132380880006,95.65217391304348,96.62336079930549,96.13654097812089,10.615199034981906
98.29999999999981,132,63517,2140,6,0.9565217391304348,0.9674063694655558,0.032593630534444154,0.043478260869565216,5.809859154929577,96.73835397826582,95.65217391304348,96.74063694655558,96.19486592157887,10.954356846473027
98.3999999999998,131,63628,2029,7,0.9492753623188406,0.9690969736661742,0.03090302633382579,0.050724637681159424,6.064814814814815,96.90553993464549,94.92753623188406,96.90969736661742,95.91349648506458,11.401218450826807
98.4999999999998,127,63715,1942,11,0.9202898550724637,0.9704220418234156,0.02957795817658437,0.07971014492753623,6.138231029482842,97.0316893380956,92.02898550724638,97.04220418234156,94.50235765465301,11.508835523334843
98.5999999999998,127,63814,1843,11,0.9202898550724637,0.9719298780023455,0.028070121997654476,0.07971014492753623,6.446700507614213,97.1821566988373,92.02898550724638,97.19298780023455,94.57574776692891,12.049335863377609
98.69999999999979,125,63943,1714,13,0.9057971014492754,0.9738946342354966,0.026105365764503403,0.09420289855072464,6.797172376291463,97.37518048483928,90.57971014492753,97.38946342354966,93.92289054365368,12.645422357106728
98.79999999999978,121,64080,1577,17,0.8768115942028986,0.97598123581644,0.024018764183560016,0.12318840579710146,7.12603062426384,97.5773235048256,87.68115942028986,97.598123581644,92.50684641086453,13.18082788671024
98.89999999999978,118,64213,1444,20,0.855072463768116,0.9780069147234872,0.021993085276512787,0.14492753623188406,7.554417413572343,97.77490690781974,85.5072463768116,97.80069147234872,91.44762337835063,13.882352941176471
98.99999999999977,114,64280,1377,24,0.8260869565217391,0.9790273695112478,0.020972630488752152,0.17391304347826086,7.645875251509055,97.87065886465537,82.6086956521739,97.90273695112478,89.93118146844456,13.9963167587477
99.09999999999977,112,64415,1242,26,0.8115942028985508,0.9810835097552432,0.01891649024475684,0.18840579710144928,8.27178729689808,98.07280188464169,81.15942028985508,98.10835097552432,89.2323757991862,15.013404825737265
99.19999999999976,99,64548,1109,39,0.717391304347826,0.9831091886622904,0.016890811337709612,0.2826086956521739,8.195364238410596,98.2551865643286,71.73913043478261,98.31091886622904,83.98059199426815,14.710252600297178
99.29999999999976,86,64669,988,52,0.6231884057971014,0.9849520995476492,0.015047900452350854,0.37681159420289856,8.007448789571695,98.41933277604682,62.31884057971015,98.49520995476492,78.34607384570126,14.191419141914194
99.39999999999975,82,64760,897,56,0.5942028985507246,0.9863380903787867,0.013661909621213275,0.4057971014492754,8.375893769152196,98.55156166881982,59.42028985507246,98.63380903787868,76.5561853970051,14.682184422560429
99.49999999999974,56,64899,758,82,0.4057971014492754,0.9884551532966782,0.011544846703321808,0.5942028985507246,6.87960687960688,98.72330724219165,40.57971014492754,98.84551532966782,63.333422149793165,11.76470588235294
99.59999999999974,48,64965,692,90,0.34782608695652173,0.9894603774159648,0.010539622584035213,0.6521739130434783,6.486486486486487,98.81145983737366,34.78260869565217,98.94603774159648,58.665162684093715,10.933940774487473
99.69999999999973,35,65059,598,103,0.2536231884057971,0.9908920602525245,0.009107939747475516,0.7463768115942029,5.529225908372828,98.93456949616233,25.36231884057971,99.08920602525245,50.13114836977451,9.07911802853437
99.79999999999973,21,65200,457,117,0.15217391304347827,0.9930395845073641,0.006960415492635972,0.8478260869565217,4.393305439330544,99.1275932821643,15.217391304347826,99.3039584507364,38.8734767394885,6.818181818181818
99.89999999999972,7,65357,300,131,0.050724637681159424,0.9954307994577882,0.004569200542211798,0.9492753623188406,2.2801302931596092,99.34493502545786,5.072463768115942,99.54307994577881,22.470617846237154,3.146067415730337
